_id,type,properties.id,properties.atribuicao,properties.status,properties.validacao,properties.status_val,properties.obs,properties.area_km2,geometry.type,geometry.coordinates[0][0][0][0],geometry.coordinates[0][0][0][1],geometry.coordinates[0][0][1][0],geometry.coordinates[0][0][1][1],geometry.coordinates[0][0][2][0],geometry.coordinates[0][0][2][1],geometry.coordinates[0][0][3][0],geometry.coordinates[0][0][3][1],geometry.coordinates[0][0][4][0],geometry.coordinates[0][0][4][1],geometry.coordinates[0][0][5][0],geometry.coordinates[0][0][5][1],geometry.coordinates[0][0][6][0],geometry.coordinates[0][0][6][1],geometry.coordinates[0][0][7][0],geometry.coordinates[0][0][7][1],geometry.coordinates[0][0][8][0],geometry.coordinates[0][0][8][1],geometry.coordinates[0][0][9][0],geometry.coordinates[0][0][9][1],geometry.coordinates[0][0][10][0],geometry.coordinates[0][0][10][1],geometry.coordinates[0][0][11][0],geometry.coordinates[0][0][11][1],geometry.coordinates[0][0][12][0],geometry.coordinates[0][0][12][1],geometry.coordinates[0][0][13][0],geometry.coordinates[0][0][13][1],geometry.coordinates[0][0][14][0],geometry.coordinates[0][0][14][1],geometry.coordinates[0][0][15][0],geometry.coordinates[0][0][15][1],geometry.coordinates[0][0][16][0],geometry.coordinates[0][0][16][1],geometry.coordinates[0][0][17][0],geometry.coordinates[0][0][17][1],geometry.coordinates[0][0][18][0],geometry.coordinates[0][0][18][1],geometry.coordinates[0][0][19][0],geometry.coordinates[0][0][19][1],geometry.coordinates[0][0][20][0],geometry.coordinates[0][0][20][1],geometry.coordinates[1][0][0][0],geometry.coordinates[1][0][0][1],geometry.coordinates[1][0][1][0],geometry.coordinates[1][0][1][1],geometry.coordinates[1][0][2][0],geometry.coordinates[1][0][2][1],geometry.coordinates[1][0][3][0],geometry.coordinates[1][0][3][1],geometry.coordinates[1][0][4][0],geometry.coordinates[1][0][4][1],geometry.coordinates[1][0][5][0],geometry.coordinates[1][0][5][1],geometry.coordinates[1][0][6][0],geometry.coordinates[1][0][6][1],geometry.coordinates[1][0][7][0],geometry.coordinates[1][0][7][1],geometry.coordinates[1][0][8][0],geometry.coordinates[1][0][8][1],geometry.coordinates[1][0][9][0],geometry.coordinates[1][0][9][1],geometry.coordinates[1][0][10][0],geometry.coordinates[1][0][10][1],geometry.coordinates[1][0][11][0],geometry.coordinates[1][0][11][1],geometry.coordinates[0][0][21][0],geometry.coordinates[0][0][21][1],geometry.coordinates[0][0][22][0],geometry.coordinates[0][0][22][1],geometry.coordinates[0][0][23][0],geometry.coordinates[0][0][23][1],geometry.coordinates[0][0][24][0],geometry.coordinates[0][0][24][1],geometry.coordinates[0][0][25][0],geometry.coordinates[0][0][25][1],geometry.coordinates[0][0][26][0],geometry.coordinates[0][0][26][1],geometry.coordinates[0][0][27][0],geometry.coordinates[0][0][27][1],geometry.coordinates[0][0][28][0],geometry.coordinates[0][0][28][1],geometry.coordinates[0][0][29][0],geometry.coordinates[0][0][29][1],geometry.coordinates[1][0][12][0],geometry.coordinates[1][0][12][1],geometry.coordinates[1][0][13][0],geometry.coordinates[1][0][13][1],geometry.coordinates[1][0][14][0],geometry.coordinates[1][0][14][1],geometry.coordinates[1][0][15][0],geometry.coordinates[1][0][15][1],geometry.coordinates[1][0][16][0],geometry.coordinates[1][0][16][1],geometry.coordinates[1][0][17][0],geometry.coordinates[1][0][17][1],geometry.coordinates[1][0][18][0],geometry.coordinates[1][0][18][1],geometry.coordinates[1][0][19][0],geometry.coordinates[1][0][19][1],geometry.coordinates[1][0][20][0],geometry.coordinates[1][0][20][1],geometry.coordinates[1][0][21][0],geometry.coordinates[1][0][21][1],data_inicio,data_fim
65f8d5b0c60a8f925ce7a80d,Feature,1914,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7507901.9862726405,506788.646550982,7507901.9862726405,506788.646550982,7507501.9862726405,506088.646550982,7507501.9862726405,506088.646550982,7507901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/2024,04/03/2024
65f8d5b0c60a8f925ce7a80e,Feature,1915,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7508301.9862726405,506788.646550982,7508301.9862726405,506788.646550982,7507901.9862726405,506088.646550982,7507901.9862726405,506088.646550982,7508301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/2024,29/03/2024
65f8d5b0c60a8f925ce7a80f,Feature,1916,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7505501.9862726405,506788.646550982,7505501.9862726405,506788.646550982,7505101.9862726405,506088.646550982,7505101.9862726405,506088.646550982,7505501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/04/2024,05/04/2024
65f8d5b0c60a8f925ce7a810,Feature,1917,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7505901.9862726405,506788.646550982,7505901.9862726405,506788.646550982,7505501.9862726405,506088.646550982,7505501.9862726405,506088.646550982,7505901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2024,21/04/2024
65f8d5b0c60a8f925ce7a811,Feature,1918,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7506301.9862726405,506788.646550982,7506301.9862726405,506788.646550982,7505901.9862726405,506088.646550982,7505901.9862726405,506088.646550982,7506301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2024,04/04/2024
65f8d5b0c60a8f925ce7a812,Feature,1919,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7506701.9862726405,506788.646550982,7506701.9862726405,506788.646550982,7506301.9862726405,506088.646550982,7506301.9862726405,506088.646550982,7506701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/04/2024,08/04/2024
65f8d5b0c60a8f925ce7a813,Feature,1920,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7503901.9862726405,506788.646550982,7503901.9862726405,506788.646550982,7503501.9862726405,506088.646550982,7503501.9862726405,506088.646550982,7503901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/2024,20/03/2024
65f8d5b0c60a8f925ce7a814,Feature,1921,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7504301.9862726405,506788.646550982,7504301.9862726405,506788.646550982,7503901.9862726405,506088.646550982,7503901.9862726405,506088.646550982,7504301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/2024,18/03/2024
65f8d5b0c60a8f925ce7a815,Feature,1922,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7504701.9862726405,506788.646550982,7504701.9862726405,506788.646550982,7504301.9862726405,506088.646550982,7504301.9862726405,506088.646550982,7504701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/03/2024,30/03/2024
65f8d5b0c60a8f925ce7a816,Feature,1923,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7505101.9862726405,506788.646550982,7505101.9862726405,506788.646550982,7504701.9862726405,506088.646550982,7504701.9862726405,506088.646550982,7505101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/03/2024,28/03/2024
65f8d5b0c60a8f925ce7a817,Feature,1924,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7511901.9862726405,506788.646550982,7511901.9862726405,506788.646550982,7511501.9862726405,506088.646550982,7511501.9862726405,506088.646550982,7511901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/03/2024,28/03/2024
65f8d5b0c60a8f925ce7a818,Feature,1925,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7512301.9862726405,506788.646550982,7512301.9862726405,506788.646550982,7511901.9862726405,506088.646550982,7511901.9862726405,506088.646550982,7512301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/2024,09/04/2024
65f8d5b0c60a8f925ce7a819,Feature,1926,analista 3,finalizado,,,,0.26692297,MultiPolygon,506703.3497495224,7512643.422477587,506769.9278773738,7512518.092140977,506788.646550982,7512491.785539175,506788.646550982,7512301.9862726405,506088.646550982,7512301.9862726405,506088.646550982,7512701.9862726405,506651.0789349086,7512701.9862726405,506703.3497495224,7512643.422477587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05/03/2024,05/03/2024
65f8d5b0c60a8f925ce7a81a,Feature,1927,analista 3,finalizado,,,,0.070378901,MultiPolygon,506102.70788504055,7512929.274528634,506165.3859098193,7512888.123246927,506327.90074720175,7512809.023083601,506370.8398438873,7512797.807157194,506431.7166346826,7512807.870177079,506558.05496501084,7512806.86883295,506615.1900055973,7512777.871689341,506646.8389099161,7512706.736762116,506651.0789349086,7512701.9862726405,506088.646550982,7512701.9862726405,506088.646550982,7512941.913633849,506102.70788504055,7512929.274528634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/04/2024,05/04/2024
65f8d5b0c60a8f925ce7a81b,Feature,1928,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7510301.9862726405,506788.646550982,7510301.9862726405,506788.646550982,7509901.9862726405,506088.646550982,7509901.9862726405,506088.646550982,7510301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2024,04/03/2024
65f8d5b0c60a8f925ce7a81c,Feature,1929,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7510701.9862726405,506788.646550982,7510701.9862726405,506788.646550982,7510301.9862726405,506088.646550982,7510301.9862726405,506088.646550982,7510701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/04/2024,21/04/2024
65f8d5b0c60a8f925ce7a81d,Feature,1930,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7511101.9862726405,506788.646550982,7511101.9862726405,506788.646550982,7510701.9862726405,506088.646550982,7510701.9862726405,506088.646550982,7511101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/03/2024,17/03/2024
65f8d5b0c60a8f925ce7a81e,Feature,1931,analista 3,finalizado,,,,0.280223847,MultiPolygon,506088.646550982,7511501.9862726405,506788.646550982,7511501.9862726405,506788.646550982,7511101.9862726405,506088.646550982,7511101.9862726405,506088.646550982,7511501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/03/2024,24/03/2024
65f8d5b0c60a8f925ce7a81f,Feature,1932,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7495901.9862726405,507488.646550982,7495901.9862726405,507488.646550982,7495501.9862726405,506788.646550982,7495501.9862726405,506788.646550982,7495901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/04/2024,13/04/2024
65f8d5b0c60a8f925ce7a820,Feature,1933,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7496301.9862726405,507488.646550982,7496301.9862726405,507488.646550982,7495901.9862726405,506788.646550982,7495901.9862726405,506788.646550982,7496301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/2024,03/03/2024
65f8d5b0c60a8f925ce7a821,Feature,1934,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7496701.9862726405,507488.646550982,7496701.9862726405,507488.646550982,7496301.9862726405,506788.646550982,7496301.9862726405,506788.646550982,7496701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/03/2024,01/03/2024
65f8d5b0c60a8f925ce7a822,Feature,1935,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7497101.9862726405,507488.646550982,7497101.9862726405,507488.646550982,7496701.9862726405,506788.646550982,7496701.9862726405,506788.646550982,7497101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2024,16/04/2024
65f8d5b0c60a8f925ce7a823,Feature,1936,analista 3,finalizado,,,,0.056036372,MultiPolygon,507426.1802835029,7494683.827889705,507330.0460883027,7494682.129083492,507055.7575387197,7494577.0155675365,506895.4655303233,7494582.964646824,506835.94769829296,7494573.651052269,506797.4509897808,7494544.790442618,506788.646550982,7494513.27049541,506788.646550982,7494701.9862726405,507466.6180950937,7494701.9862726405,507426.1802835029,7494683.827889705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/04/2024,12/04/2024
65f8d5b0c60a8f925ce7a824,Feature,1937,analista 3,finalizado,,,,0.280114745,MultiPolygon,507488.5629215014,7494711.840479525,507466.6180950937,7494701.9862726405,506788.646550982,7494701.9862726405,506788.646550982,7495101.9862726405,507488.646550982,7495101.9862726405,507488.646550982,7494711.836833595,507488.5629215014,7494711.840479525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/03/2024,24/03/2024
65f8d5b0c60a8f925ce7a825,Feature,1938,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7495501.9862726405,507488.646550982,7495501.9862726405,507488.646550982,7495101.9862726405,506788.646550982,7495101.9862726405,506788.646550982,7495501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/03/2024,19/03/2024
65f8d5b0c60a8f925ce7a826,Feature,1939,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7502301.9862726405,507488.646550982,7502301.9862726405,507488.646550982,7501901.9862726405,506788.646550982,7501901.9862726405,506788.646550982,7502301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2024,21/04/2024
65f8d5b0c60a8f925ce7a827,Feature,1940,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7502701.9862726405,507488.646550982,7502701.9862726405,507488.646550982,7502301.9862726405,506788.646550982,7502301.9862726405,506788.646550982,7502701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/2024,05/04/2024
65f8d5b0c60a8f925ce7a828,Feature,1941,analista 3,finalizado,,,,0.27454191,MultiPolygon,507445.5330516176,7503036.117768114,507445.5952498065,7502977.468308805,507488.646550982,7502914.341991754,507488.646550982,7502701.9862726405,506788.646550982,7502701.9862726405,506788.646550982,7503101.9862726405,507477.35654863867,7503101.9862726405,507445.5330516176,7503036.117768114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2024,08/04/2024
65f8d5b0c60a8f925ce7a829,Feature,1942,analista 3,finalizado,,,,0.280073128,MultiPolygon,507488.646550982,7503493.134499041,507488.646550982,7503125.354401227,507477.35654863867,7503101.9862726405,506788.646550982,7503101.9862726405,506788.646550982,7503501.9862726405,507484.4396429372,7503501.9862726405,507488.646550982,7503493.134499041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/03/2024,16/03/2024
65f8d5b0c60a8f925ce7a82a,Feature,1943,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7500701.9862726405,507488.646550982,7500701.9862726405,507488.646550982,7500301.9862726405,506788.646550982,7500301.9862726405,506788.646550982,7500701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/2024,19/03/2024
65f8d5b0c60a8f925ce7a82b,Feature,1944,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7501101.9862726405,507488.646550982,7501101.9862726405,507488.646550982,7500701.9862726405,506788.646550982,7500701.9862726405,506788.646550982,7501101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/04/2024,16/04/2024
65f8d5b0c60a8f925ce7a82c,Feature,1945,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7501501.9862726405,507488.646550982,7501501.9862726405,507488.646550982,7501101.9862726405,506788.646550982,7501101.9862726405,506788.646550982,7501501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/03/2024,23/03/2024
65f8d5b0c60a8f925ce7a82d,Feature,1946,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7501901.9862726405,507488.646550982,7501901.9862726405,507488.646550982,7501501.9862726405,506788.646550982,7501501.9862726405,506788.646550982,7501901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/03/2024,02/04/2024
65f8d5b0c60a8f925ce7a82e,Feature,1947,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7499101.9862726405,507488.646550982,7499101.9862726405,507488.646550982,7498701.9862726405,506788.646550982,7498701.9862726405,506788.646550982,7499101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,19/04/2024
65f8d5b0c60a8f925ce7a82f,Feature,1948,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7499501.9862726405,507488.646550982,7499501.9862726405,507488.646550982,7499101.9862726405,506788.646550982,7499101.9862726405,506788.646550982,7499501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,19/04/2024
65f8d5b0c60a8f925ce7a830,Feature,1949,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7499901.9862726405,507488.646550982,7499901.9862726405,507488.646550982,7499501.9862726405,506788.646550982,7499501.9862726405,506788.646550982,7499901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/03/2024,04/04/2024
65f8d5b0c60a8f925ce7a831,Feature,1950,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7500301.9862726405,507488.646550982,7500301.9862726405,507488.646550982,7499901.9862726405,506788.646550982,7499901.9862726405,506788.646550982,7500301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/03/2024,29/03/2024
65f8d5b0c60a8f925ce7a832,Feature,1951,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7497501.9862726405,507488.646550982,7497501.9862726405,507488.646550982,7497101.9862726405,506788.646550982,7497101.9862726405,506788.646550982,7497501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/03/2024,25/03/2024
65f8d5b0c60a8f925ce7a833,Feature,1952,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7497901.9862726405,507488.646550982,7497901.9862726405,507488.646550982,7497501.9862726405,506788.646550982,7497501.9862726405,506788.646550982,7497901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,19/04/2024
65f8d5b0c60a8f925ce7a834,Feature,1953,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7498301.9862726405,507488.646550982,7498301.9862726405,507488.646550982,7497901.9862726405,506788.646550982,7497901.9862726405,506788.646550982,7498301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/2024,09/04/2024
65f8d5b0c60a8f925ce7a835,Feature,1954,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7498701.9862726405,507488.646550982,7498701.9862726405,507488.646550982,7498301.9862726405,506788.646550982,7498301.9862726405,506788.646550982,7498701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/04/2024,02/04/2024
65f8d5b0c60a8f925ce7a836,Feature,1955,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7508701.9862726405,507488.646550982,7508701.9862726405,507488.646550982,7508301.9862726405,506788.646550982,7508301.9862726405,506788.646550982,7508701.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/2024,18/04/2024
65f8d5b0c60a8f925ce7a837,Feature,1956,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7509101.9862726405,507488.646550982,7509101.9862726405,507488.646550982,7508701.9862726405,506788.646550982,7508701.9862726405,506788.646550982,7509101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/03/2024,03/03/2024
65f8d5b0c60a8f925ce7a838,Feature,1957,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7509501.9862726405,507488.646550982,7509501.9862726405,507488.646550982,7509101.9862726405,506788.646550982,7509101.9862726405,506788.646550982,7509501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/03/2024,23/03/2024
65f8d5b0c60a8f925ce7a839,Feature,1958,analista 3,finalizado,,,,0.280217683,MultiPolygon,507488.646550982,7509898.441499566,507488.646550982,7509501.9862726405,506788.646550982,7509501.9862726405,506788.646550982,7509901.9862726405,507485.209035188,7509901.9862726405,507488.646550982,7509898.441499566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2024,21/04/2024
65f8d5b0c60a8f925ce7a83a,Feature,1959,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7507101.9862726405,507488.646550982,7507101.9862726405,507488.646550982,7506701.9862726405,506788.646550982,7506701.9862726405,506788.646550982,7507101.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/04/2024,23/04/2024
65f8d5b0c60a8f925ce7a83b,Feature,1960,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7507501.9862726405,507488.646550982,7507501.9862726405,507488.646550982,7507101.9862726405,506788.646550982,7507101.9862726405,506788.646550982,7507501.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/03/2024,14/03/2024
65f8d5b0c60a8f925ce7a83c,Feature,1961,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7507901.9862726405,507488.646550982,7507901.9862726405,507488.646550982,7507501.9862726405,506788.646550982,7507501.9862726405,506788.646550982,7507901.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/03/2024,13/03/2024
65f8d5b0c60a8f925ce7a83d,Feature,1962,analista 3,finalizado,,,,0.280223781,MultiPolygon,506788.646550982,7508301.9862726405,507488.646550982,7508301.9862726405,507488.646550982,7507901.9862726405,506788.646550982,7507901.9862726405,506788.646550982,7508301.9862726405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/2024,13/03/2024
